barcode,name,price,promo
12982,COSTELA SAD.SUI.TIRAS CONG.EMB.kg,18.99,
12983,FRANGO PASSAR.S TEMPERO kg,12.99,
12984,FRANGO PASSAR.S TEMPERO EMB.kg,12.99,
12985,FRANGO PASSAR.TEMPERADO EMB.kg,13.99,
12986,FRANGO PASSAR.TEMPERADO kg,13.99,
12987,PAO DE BATATA C REQ.100g,7.65,
12988,PAO DE BATATA C FGO.100g,7.65,
12989,ENROLADINHO DE PRES.QJO.125g,7.65,
12993,TORRESMO AURORA PREM.ROLO kg,53.4,
12994,COSTELA SADIA C MOLHO BARB.PC.kg,34.99,
12995,CR COSTELA SADIA C MOLHO BARB.1.3kg,45.49,
12996,PERNIL SADIA SUI.RECH.LING.DEF.CALAB.PC.,39.99,
12997,CR PERNIL SADIA SUI.REC.LING.DEF.CAL.1.2,47.99,
12998,CR PERNIL PERD.SUI.TEMP.S OS.CONG.2.5kg,69.98,
12999,CR FRANGO PERD.INT.DEF.RESF.1.2kg,23.99,
13000,CR CHESTER PERD.P.INT.MOL.LAR.CONG.1.4kg,42.41,
13001,CR CHESTER PERD.FILE PEIT.TEMP.CONG.1.4k,38.35,
13013,CONTRA FILE C OS.P CHURRASCO EMB.kg,34.99,
13015,COSTELA PAMPLONA SUI.TEMP.LIM.ER.PC.kg,36.99,
13017,COPA LOMBO PAMPLONA SUI.TEMP.CHIM.PC.kg,29.99,
13021,BIFE ANCHO MAXXY GRILL EMB.kg,45.9,
13022,PICANHA MAXXY GRILL BOV.JOV.RESF.EMB.kg,79.9,
13023,BRISKET 1953 BOV.P CHURRASCO EMB.kg,48.99,
13024,BRISKET 1953 BOV.MOIDO EMB.kg,48.99,
13025,COXAO DURO 1953 MOIDO EMB.kg,41.99,
13026,BIFE P ROLE 1953 EMB.kg,49.99,
13027,COXAO MOLE 1953 MOIDO EMB.kg,44.99,
13028,BIFE PARIS 1953 EMB.kg,51.99,
13029,PATINHO 1953 MOIDO EMB.kg,43.99,
13030,BIFE A MILANESA 1953 EMB.kg,52.99,
13031,LAGARTO 1953 MOIDO EMB.kg,39.99,
13032,BIFE SALTADO 1953 EMB.kg,49.99,
13033,CR PEITO FGO.MARBA COZ.DEF.200g,9.9,
13041,PP COXA SOBRECOXA S OS.kg,53.9,
13043,PEITO FGO.MARBA COZ.DEF.PC.kg,39.3,
13044,PEITO FGO.MARBA COZ.DEF.FAT.kg,43.3,
13045,PEITO FGO.MARBA COZ.DEF.APER.kg,25.9,
13046,PEITO FGO.MARBA COZ.DEF.EMB.kg,44.9,
13051,CR AVE AURORA BLESSER AO VINHO BCO.3.5kg,31.47,
13061,CR AVE SEARA FIESTA NA CHURRASQ.1.2kg,20.39,
13062,CR TOMAHAWK SEARA SUI.TEMP.GOURM.,27.99,
13069,CR QUEIJO B.DESTINO MOZZAR.BUF.PAL.280g,32.0,
13070,CR QUEIJO B.DESTINO MOZZAR.BUF.PAL.280g,32.0,
13072,CR PERNIL GIRARDI SUI.C OS.TEMP.RES.1.5k,35.99,
13073,TORRESMO JUMIRIM SUI.TEMP.ROLO PC.kg,59.99,
13074,CR TORRESMO JUMIRIM SUI.TEMP.ROLO 2.5k,149.5,
13081,CORDAO FILE MIG.MOIDO EMB.kg,29.99,
13082,LOMBO PRIETO SUI.TEMP.S OS.CONG.PC.kg,29.99,
13083,PERNIL PRIETO SUI.TEMP.S OS.CONG.PC.kg,29.99,
13084,CR LOMBO PRIETO SUI.TEMP.S OS.CONG.1.4kg,41.99,
13085,CR PERNIL PRIETO SUI.TEMP.S OS.CONG.2.7k,80.97,
13090,COMBO FESTIVIDADES 1,44.9,
13091,PAVE DE MORANGO C LEITE MOCA NESTLE kg,59.9,
13101,COMBO FESTIVIDADES 2,54.9,
13102,COMBO FESTIVIDADES 3,74.9,
13103,PASTEL DE NATA 50g,6.9,
13116,CR AVE SEARA FIESTA TEMP.DESOS.CONG.2.6k,77.95,
13117,CR PEITO SEARA FIESTA RECH.ERVAS 900g,11.69,
13119,CR QUEIJO CRUZILIA A LENDA DANBO 200g,28.38,
13120,CR QUEIJO CRUZILIA AZUL DE MINAS AZ.200g,11.98,
13131,PERNIL SEARA SUI.S TEMP.METADE C OS.kg,16.99,
13141,CR QUEIJO B.DESTINO MOZZAR.BUF.TRAN.280g,32.0,
13161,CR QUEIJO CRUZILIA COALHO 350g,26.91,
13162,CR QUEIJO CRUZILIA T.BRIE 100g,7.69,
13163,CR QUEIJO CRUZILIA MINAS M.CURA 460g,47.79,
13164,CR QUEIJO CRUZILIA MINAS PAD.470g,25.33,
13165,CR QUEIJO CRUZILIA PROVOLETE 320g,31.65,
13166,CR QUEIJO CRUZILIA SERRA MANT.MATUR.570g,56.94,
13167,CR QUEIJO CRUZILIA T.EMMENTAL 200g,25.98,
13168,CR QUEIJO CRUZILIA T.GORG.180g,15.46,
13169,CR QUEIJO CRUZILIA T.GOUDA 160g,17.58,
13170,CR QUEIJO CRUZILIA T.GRUYERE 220g,28.58,
13171,CR QUEIJO LAC LELO COLONIAL M.LUA 300g,28.35,
13172,CR QUEIJO STO.CASAMENT.AZ.C NOZ.DAM.210g,27.28,
13177,CR BACON HANS EXTRA PERNIL PORC.250g,17.2,
13182,CR QUEIJO POLENG.A QUEIJ.PARM.250g,28.47,
13183,CR QUEIJO SERR.MINAS FRESC.PEQ.360g,12.92,
13184,CR QUEIJO FAZ.PARM.250g,28.22,
13185,CR QUEIJO PRESID.PARM.240g,23.74,
13186,PANETTONE COM CHOCOLATE 400g,17.99,
13187,PANETTONE COM FRUTAS 500g,17.99,
13188,AZEITONA NEGRA AZAPA kg,52.9,
13189,AZEITONA VDE.ARAUCO C CAR.kg,37.9,
13190,AZEITONA VDE.ARAUCO FAT.kg,32.9,
13192,CREME DE MAMAO PAPAYA kg,38.9,
13193,MIX DE FRUTAS CEIA kg,35.8,
13202,TAMBATINGA CATIV.FRESCO kg,27.61,
13203,CORVINA INTEIRA CONG.kg,29.9,
13204,MANJUBA INTEIRA CONG.kg,28.9,
13205,ANCHOVA INTEIRA CONG.kg,32.9,
13206,TAINHA INTEIRA CONG.kg,27.9,
13207,CAMARAO ROSA CONG.kg,149.5,
13208,CAVALINHA INTEIRA CONG.kg,14.59,
13209,PEIXE PORCO LIMPO CONG.kg,57.9,
13210,CACAO AZUL IMPORTADO CONG.kg,26.15,
13211,AZEITONA OPERGEL VDE.S CAR.kg,33.9,
13212,AZEITONA OPERGEL VDE.RECH.kg,43.9,
13213,AZEITONA VDE.ARAUCO C CAR.EMB.kg,42.9,
13214,AZEITONA VDE.ARAUCO FAT.EMB.kg,39.9,
13215,AZEITONA OPERGEL VDE.S CAR.EMB.kg,40.9,
13216,AZEITONA OPERGEL VDE.RECH.EMB.kg,54.9,
13217,AZEITONA NEGRA AZAPA EMB.kg,62.9,
13219,CR SOBREPALETA PAMP.SUI.TEMP.CONG.1.5kg,25.49,
13220,SALAME SULITA T.ITALIANO PC.kg,85.96,
13222,TEMAKI ATUM GRELHADO kg,99.9,
13231,CACAO EM POSTAS IMPORTADO CONG.kg,32.9,
13232,CORIMBA IMPORTADO CONG.kg,27.61,
13233,PEITO FGO.EDER COZ.DEF.FAT.EMB.kg,41.7,
13234,PEITO FGO.EDER COZ.DEF.GRANEL kg,40.1,
13235,PEITO FGO.EDER COZ.DEF.APER.kg,19.9,
13236,PEITO FGO.EDER COZ.DEF.PC.kg,36.4,
13241,SALAME SULITA T.MILANO PC.kg,85.96,
13242,SALAME SULITA T.HAMBURGUES PC.kg,85.96,
13247,REPOLHO VERDE BEM ESTAR kg,6.43,
13248,REPOLHO ROXO BEM ESTAR kg,10.0,
13249,TOMATE SECO SAN CARLO kg,82.9,
13250,PICANHA PALATARE EMB.kg,53.99,
13252,KIT LASANHA MUSS.LOMBO BEM LEVE kg,42.9,
13253,QUEIJO POLENGHI MUSS.RAL.kg,49.9,
13254,QUEIJO POLENGHI A QUEIJ.T.GOUDA PED.kg,122.9,
13256,OVO PASC.DE COLHER PAVE MOR.NESTLE kg,134.9,
13258,BACALHAU SALG.GADUS MOHUA SC.kg,149.5,
13259,BACALHAU SALG.GADUS MOHUA SC.EMB.kg,149.5,
13260,BACALHAU SALG.GADUS MOHUA SC.LOMBO EM.kg,149.5,
13271,BANANA NANICA FAVA kg,3.89,
13272,BANANA PRATA FAVA kg,12.86,
13273,BANANA MACA FAVA kg,10.39,
13274,BANANA TERRA FAVA kg,12.56,
13287,TOMATE SECO SAN CARLO EMB.kg,72.9,
13288,PP OVO DE GALINHA COZIDO kg,29.9,
13289,PP COMBO FIT kg,39.9,
13291,PICANHA PALATARE FAT.EMB.kg,53.99,
13292,PICANHA PALATARE MOIDA EMB.kg,53.99,
13293,BIFE ANCHO MINERVA PC.kg,41.99,
13295,CR BACALHAU SALG.SC.F.V.GAD.MOHUA 1.5kg,149.5,
13338,OVO PASC.DE COLHER FRANUI kg,149.5,
13341,BACALHAU SALG.GADUS MOHUA SC.DESF.EM.kg,149.5,
13343,BIFE ANCHO MINERVA EMB.kg,41.99,
13345,CR BACALHAU SALG.SC.GAD.MOHUA LOMB.700g,125.93,
13346,CR BACALHAU SALG.SC.GAD.MOHUA DESF.300g,53.97,
13347,CR BACALHAU SALG.SC.GAD.MOHUA EMB.1kg,149.5,
13349,TOMATE SECO ITAGUACU EMB.kg,64.89,
80031,DELIVERY BATATA BOL.500g,3.94,
80032,DELIVERY BATATA DC.BCA.600g,4.79,
80033,DELIVERY BATATA DC.ROSADA 600g,2.99,
80035,DELIVERY BATATA 1kg,6.99,
80036,DELIVERY BATATA 3kg,20.97,
80038,DELIVERY INHAME 550g,7.14,
80039,DELIVERY CARA 600g,7.61,
80040,DELIVERY PIMENTA AMER.250g,8.57,
80041,DELIVERY PIMENTA ARDIDA 250g,6.43,
80042,DELIVERY PIMENTA CAMBUCI 250g,8.21,
80043,DELIVERY PIMENTAO AMAR.600g,16.73,
80044,DELIVERY PIMENTAO VDE.600g,8.99,
80045,DELIVERY PIMENTAO VERM.550g,15.93,
80046,DELIVERY CEBOLA 1kg,9.97,
80047,DELIVERY CEBOLA 3kg,29.91,
80230,DELIVERY AMEIXA BCA.500g,4.99,
80231,DELIVERY AMEIXA IMP.550g,8.78,
80232,DELIVERY AMEIXA NAC.VERM.500g,8.99,
80234,DELIVERY NECTARINA IMP.550g,6.59,
80235,DELIVERY NECTARINA NAC.550g,4.94,
80236,DELIVERY PESSEGO IMP.500g,9.99,
80256,DELIVERY PESSEGO NAC.550g,6.59,
80259,DELIVERY DEKOPON 750g,3.74,
80260,DELIVERY LARANJA BAHIA NAC.1kg,9.97,
80262,DELIVERY LARANJA LIMA 1kg,7.79,
80263,DELIVERY LARANJA PERA 1kg,5.97,
80264,DELIVERY LARANJA PERA 3kg,17.91,
80265,DELIVERY LARANJA SELETA 1kg,6.99,
80266,DELIVERY LIMA DA PERSIA 1kg,8.99,
80267,DELIVERY LIMAO IMP.500g,6.99,
80268,DELIVERY LIMAO TAITI 550g,2.13,
80269,DELIVERY MEXIRICA IMP.500g,5.78,
80270,DELIVERY MEXIRICA MORGOT 500g,5.49,
80271,DELIVERY MEXIRICA POKAN 500g,3.48,
80272,DELIVERY MEXIRICA RIO 1kg,9.99,
80292,DELIVERY MACA FUJI 600g,9.59,
80293,DELIVERY MACA GALA 600g,8.38,
80294,DELIVERY MACA RED 550g,8.24,
80297,DELIVERY MANGA HADEN 500g,4.99,
80298,DELIVERY MANGA PALMER 550g,4.94,
80299,DELIVERY MANGA TOMY 600g,5.39,
80300,DELIVERY BANANA MACA 1.1kg,10.23,
80301,DELIVERY BANANA NANICA 1.1kg,5.19,
80302,DELIVERY BANANA PRATA 1.1kg,6.47,
80303,DELIVERY BANANA TERRA 1.1kg,8.77,
80305,DELIVERY ATEMOYA 550g,10.99,
80307,DELIVERY CEREJA 500g,9.95,
80308,DELIVERY DAMASCO 500g,8.99,
80309,DELIVERY GRAPEFR.650g,5.84,
80329,DELIVERY PINHA 600g,10.19,
80330,DELIVERY PINHAO 500g,6.99,
80331,DELIVERY ROMA 500g,14.99,
80332,DELIVERY MELANCIA BABY un,14.97,
80334,DELIVERY MELANCIA un,38.39,
80335,DELIVERY MELAO AMAR.un,24.77,
80336,DELIVERY MELAO CANTALOUPE un,11.15,
80337,DELIVERY MELAO REI DC.REDINHA un,46.77,
80338,DELIVERY MELAO GALIA un,20.77,
80339,DELIVERY MELAO ORANGE un,26.82,
80340,DELIVERY MELAO VDE.un,21.67,
80341,DELIVERY ABACATE 700g,3.49,
80342,DELIVERY ABACATE AVOC.550g,6.04,
80343,DELIVERY COCO SC.500g,2.44,
80344,DELIVERY CAQUI FUYU 500g,6.99,
80345,DELIVERY CAQUI QUIOMBO 500g,6.99,
80346,DELIVERY CAQUI RAMA FORTE 500g,2.39,
80347,DELIVERY GOIABA VERM.550g,4.67,
80366,DELIVERY KIWI 550g,14.24,
80367,DELIVERY MACA GRASM.500g,7.99,
80368,DELIVERY MARACUJA AZEDO 600g,7.19,
80369,DELIVERY MARACUJA DC.550g,10.99,
80370,DELIVERY PERA ASIATICA 500g,8.99,
80371,DELIVERY PERA DANJU 500g,5.79,
80373,DELIVERY PERA PORT.1kg,21.99,
80375,DELIVERY PERA RED BARDELETE 500g,8.99,
80376,DELIVERY PERA WILL.600g,7.18,
80377,DELIVERY ABOBORA JAP.600g,3.41,
80378,DELIVERY ABOBORA MOR.AMAR.1.5kg,4.49,
80379,DELIVERY ABOBORA PAULISTA 600g,2.21,
80381,DELIVERY ABOBRINHA BRAS.600g,2.99,
80382,DELIVERY ABOBRINHA ITAL.600g,3.83,
80383,DELIVERY BERINJELA 600g,3.59,
80384,DELIVERY BERINJELA P CONS.500g,12.85,
80403,DELIVERY CHUCHU 600g,2.69,
80404,DELIVERY ERVILHA TORTA 500g,24.99,
80405,DELIVERY JILO 550g,7.69,
80406,DELIVERY MAXIXE 500g,4.99,
80407,DELIVERY PEPINO CAIP.600g,2.75,
80408,DELIVERY PEPINO COM.600g,2.99,
80409,DELIVERY PEPINO JAP.600g,4.49,
80410,DELIVERY QUIABO 500g,10.99,
80411,DELIVERY VAGEM MAC.500g,17.99,
80413,DELIVERY TOMATE CARMEM 1kg,10.49,
80416,DELIVERY TOMATE ITAL.1kg,10.95,
80417,DELIVERY BETERRABA 600g,5.37,
80418,DELIVERY CENOURA 550g,4.93,
80419,DELIVERY GENGIBRE 550g,7.14,
80420,DELIVERY MANDIOCA 600g,1.495,
80584,DELIVERY ABOBORA SC.600g,5.33,
82170,AMEIXA SC.C CAR.kg,47.9,
82171,AMEIXA SC.S CAR.kg,59.9,
82172,AMENDOA S CASCA kg,78.9,
82173,AVELA S CASCA kg,107.3,
82174,CASTANHA CAJU W1 GRAN.kg,118.9,
82175,CASTANHA PARA S CASCA kg,109.9,
82176,FRUTAS CRISTALIZ.kg,17.7,
82177,NOZES GRAN.S CAS.kg,79.9,
82178,QUEIJO MUSS.PC.kg,43.9,
82179,QUEIJO PRATO PC.kg,43.9,
82180,QUEIJO PROV.PC.kg,52.9,
82183,UVA PASSA BCA.S SEM.kg,41.9,
82184,UVA PASSA PTA.S SEM.kg,22.9,
82185,AZEITONA VDE.S CAR.kg,33.9,
82186,AZEITONA PTA.CHIL.KG,52.9,
82187,AZEITONA VDE.C CAR.kg,27.9,
82188,CEREJA CALDA GRAN.kg,59.9,
82192,AZEITONA VDE.FAT.kg,32.9,
82200,QUEIJO C.LINDO T.BRIE PC kg,99.9,
82206,QUEIJO GR.MESTRI MONTANHES PC.kg,69.9,
82213,QUEIJO POLENG.PROC.MUSS.FAT.kg,59.9,
82214,QUEIJO POLENG.PROC.PRATO FAT.kg,59.9,
82215,QUEIJO POLENG.A QUEIJ.T.BRIE PC.kg,99.9,
82216,QUEIJO POLENG.A QUEIJ.T.GRUYERE PC.kg,132.49,
82217,QUEIJO POLENG.A QUEIJ.T.EMMENT.PC.kg,149.5,
82218,QUEIJO PRESID.T.BRIE 60 PC.kg,132.2,
82224,QUEIJO QUATA T.ESTEPE PC.kg,102.19,
82225,QUEIJO QUATA T.GORG.PC.kg,75.9,
82226,QUEIJO QUATA T.GOUDA PC.kg,59.9,
82227,QUEIJO QUATA T.GRUYERE PC.kg,110.49,
82228,QUEIJO QUATA PARM.CAPA PTA.PC.kg,99.9,
82231,QUEIJO QUATA PARM.PICOLLO PC.kg,95.9,
82233,QUEIJO QUATA PRATO ESFERA PC.kg,98.98,
82237,QUEIJO QUATA PROV.G5 PC.kg,51.9,
82239,QUEIJO QUATA T.REINO LT.PC.kg,125.69,
82240,QUEIJO QUATA T.EMMEN.PC.kg,121.9,
82241,QUEIJO QUATA T.BRIE PC.kg,89.9,
82256,QUEIJO POLENG.A QUEIJ.PARMENTINO PC.kg,99.9,
82259,QUEIJO TIROLEZ T.ESTEPE PC.kg,108.9,
82260,QUEIJO TIROLEZ T.GORG.AZ.PC.kg,74.9,
82261,QUEIJO TIROLEZ T.GOUDA PC.kg,104.9,
82265,QUEIJO TIROLEZ PARM.PC.kg,89.9,
82266,QUEIJO TIROLEZ PRATO ESFERICO PC.kg,99.5,
82271,QUEIJO TIROLEZ PROV.G20 PC.kg,109.9,
82273,QUEIJO TIROLEZ REI.CRY VAC PC.kg,113.9,
82277,QUEIJO VANESSA MINAS FRESC.kg,42.9,
82294,QUEIJO QUATA MUSS.MINI kg,75.99,
82302,QUEIJO QUATA PRATO LANCHE MINI kg,76.19,
82305,QUEIJO QUATA RIC.FRESC.kg,35.39,
82309,QUEIJO QUATA MINAS FRESC.PEQ.kg,43.9,
82310,QUEIJO CASCATA MINAS PAD.MET.kg,59.9,
82311,QUEIJO QUATA MINAS PAD.MET.kg,77.49,
82312,QUEIJO CASCATA RIC.FRESC.kg,15.99,
82314,QUEIJO QUATA PROV.PED.kg,99.49,
82316,QUEIJO QUATA PROV.kg,90.39,
82318,QUEIJO QUATA MINAS FRESC.LIG.PEQ.kg,55.95,
82320,QUEIJO TIROLEZ PRATO LIG.PEQ.kg,81.9,
82321,QUEIJO TIROLEZ PRATO PEQ.kg,77.9,
82322,QUEIJO TIROLEZ MUSS.PEQ.kg,72.9,
82323,QUEIJO TIROLEZ MINAS PAD.MET.kg,79.93,
82324,QUEIJO TIROLEZ PROV.FRAC.kg,114.9,
82326,QUEIJO TIROLEZ MUSS.LIG.PEQ.kg,75.9,
82329,QUEIJO QUATA COAL.ESPETO kg,69.9,
82334,QUEIJO CASCATA MINAS FRESC.PEQ.kg,38.9,
82335,QUEIJO CASCATA MINAS FRESC.kg,37.9,
82338,QUEIJO TIROLEZ MINAS FRESC.PEQ.kg,39.9,
82340,QUEIJO TIROLEZ MINAS PAD.MET.LIG.kg,93.9,
82345,QUEIJO FAZ.PARM.FRAC.kg,112.9,
82346,QUEIJO QUATA COAL.C OREG.ESPETO kg,69.9,
82347,QUEIJO FAZ.MINAS FRESC.PEQ.kg,51.9,
82348,QUEIJO BIAN.LATTE MOZZ.FRESC.kg,59.49,
82349,QUEIJO BIAN.LATTE MOZZ.BARR.kg,79.9,
82353,QUEIJO COMEVAP MINAS FRESC.PEQ.kg,43.6,
82354,QUEIJO SERR.MINAS FRESC.PEQ.kg,35.9,
82363,QUEIJO FAZ.B.VISTA M.PAD.kg,72.9,
82364,QUEIJO TIROLEZ COAL.ESPET.kg,69.9,
82372,QUEIJO STA.CLARA COLON.kg,81.9,
82373,QUEIJO STA.CLARA MINAS FRESC.SANB.kg,51.9,
82375,QUEIJO SCALA PRATO PEQ.kg,73.9,
82376,QUEIJO SCALA MINAS PAD.MET.kg,75.9,
82379,QUEIJO SCALA PARM.MONT.PED.EMB.kg,99.9,
82382,QUEIJO STA.CLARA SAMS.MET.kg,81.9,
82383,QUEIJO GR.MESTRI T.GRANA CUNHA kg,135.89,
82385,QUEIJO GR.MESTRI T.GRANA NERO kg,138.9,
82386,QUEIJO GR.MESTRI PECOR.ROM.FRAC.kg,149.5,
82390,QUEIJO TIROLEZ MINAS FRESC.MINI kg,44.9,
82396,QUEIJO GR.MESTRI PARM.NERO FRAC.kg,102.69,
82398,QUEIJO SCALA COLON.FRAC.kg,92.9,
82399,QUEIJO BIAN.LATTE MOZZ.BUF.kg,87.9,
82400,QUEIJO BIAN.LATTE RIC.FRESC.BUF.kg,44.39,
82404,QUEIJO TIROLEZ T.REINO FRAC.kg,107.9,
82412,QUEIJO GR.MESTRI MONTANHES FRAC.kg,79.9,
82413,QUEIJO STA.CLARA MINAS FRESC.RED.SOD.kg,47.9,
82414,QUEIJO TIROLEZ MINAS MEIA CURA kg,99.9,
82416,QUEIJO TIROLEZ MINAS FRESC.kg,39.9,
82427,QUEIJO GR.MESTRI ROM.PEC.ZR.LAC.kg,149.5,
82428,QUEIJO GR.MESTRI PARM.ZERO LAC.FR.kg,117.69,
82429,QUEIJO TIROLEZ MINAS FRESC.Z.LAC.LIG.kg,106.9,
82430,QUEIJO TIROLEZ MUSS.ZERO LAC.LIG.kg,86.9,
82432,QUEIJO STA.CLARA MINAS FRESC.Z.LAC.kg,55.69,
82434,QUEIJO VANESSA COAL.ESPETO kg,65.6,
82435,RICOTA VANESSA FRESC.kg,28.29,
82436,QUEIJO VANESSA M.FRESCAL PEQ.kg,45.9,
82442,QUEIJO B.DESTINO MINAS FRES.BUF kg,54.9,
82446,QUEIJO B.DESTINO COAL.ESPET.BUF.kg,70.9,
82475,QUEIJO CASCATA MINAS FRESC.S SAL kg,48.99,
82476,QUEIJO SCALA M.MEIA CURA FRAC.kg,86.9,
82478,QUEIJO B.DESTINO MINAS PAD.BUF.kg,79.9,
82479,QUEIJO CASCATA MINAS FRESC.S LACT.kg,55.7,
82480,QUEIJO CASCATA MINAS PAD.S LACT.kg,77.89,
82487,QUEIJO POLENG.A QUEIJ.T.GRANA FRAC.kg,149.5,
82493,QUEIJO GR.MESTRI T.GRANA FR.kg,143.69,
82494,QUEIJO PRESID.PARM.kg,98.9,
82512,APRESUNTADO AUR.PC.kg,23.1,
82513,APRESUNTADO PERD.PC.kg,21.9,
82515,APRESUNTADO SEA.PC.kg,22.9,
82516,BACON AUR.ESP.kg,58.9,
82519,BACON SAD.kg,29.9,
82520,BLANQUET SAD.PERU LIG.PC.kg,49.8,
82522,COPA AUR.PC.KG,103.4,
82524,COPA SAD.PC.kg,130.9,
82525,COSTELA AUR.DEF.kg,59.89,
82526,COSTELA HANS DEF.kg,60.9,
82527,COSTELA PAMP.SALG.GRANEL kg,28.4,
82528,COSTELA AUR.SALG.kg,30.4,
82529,FINESSE SEA.PERU PC.kg,39.2,
82530,LINGUICA AUR.PAIO kg,39.6,
82531,LINGUICA AURORA T.PORT.kg,32.2,
82532,LINGUICA AUR.TOSC.kg,23.5,
82533,LINGUICA AUR.CALAB.kg,26.89,
82534,LINGUICA CERATTI T.CALAB.COZ.DEF.PC.kg,106.2,
82540,LOMBO AUR.SALG.kg,30.4,
82541,LOMBO HANS CANAD.DEF.PC.kg,66.3,
82544,LOMBO PAMP.SUI.SALG.GRANEL kg,29.3,
82547,MORTADELA AUR.DEF PC.kg,20.8,
82550,MORTADELA CERAT.T.BOL.PC.kg,63.9,
82551,MORTADELA PERD.OURO PC.kg,25.9,
82553,MORTADELA SAD.DEF.PC.kg,22.9,
82554,MORTADELA SEA.DEF.PC.kg,22.3,
82556,ORELHA AUR.SALG.kg,17.9,
82559,PEITO FGO.CERAT.DEF.PC.kg,45.9,
82561,PEITO PERU SAD.DEF.PC.kg,49.9,
82562,PEITO PERU SEA.DEF.PC.kg,48.9,
82564,PES AUR.SALG.kg,17.2,
82565,PIG BEEF CER.C AZEIT.PC.kg,86.9,
82566,PRESUNTO AUR.COZ.S CAPA PC.kg,25.2,
82567,PRESUNTO FIOR.CONT.CRU PC.kg,149.5,
82568,PRESUNTO PERD.COZ.S CAPA PC.kg,30.9,
82569,PRESUNTO SAD.COZ.S CAPA PC.kg,34.9,
82571,PRESUNTO SEA.COZ.S CAPA PC.kg,30.2,
82578,ROSBIFE CER.PIG BEEF PC.kg,82.9,
82581,SALAME AUR.ITAL.FINO PC.kg,86.6,
82582,SALAME AUR.TP.ITAL.GROS.PC.kg,89.3,
82585,SALAME HANS TP.HAMB.GROS.PC.kg,106.9,
82588,SALAME NOBRE TP.ITAL.PC.kg,84.9,
82589,SALAME SAD.TP.HAMB.PC.kg,109.2,
82590,SALAME SAD.TP.ITAL.FINO PC.kg,109.2,
82591,SALAME SAD.TP.ITAL.GROS.PC.kg,109.2,
82592,SALAME SEA.TP.HAMB.PC.kg,89.1,
82594,SALAME SEA.PC.kg,89.1,
82595,SALSICHA CER.C ALHO kg,40.1,
82596,SALSICHA CERAT.VIENA kg,42.9,
82599,SALSICHA HANS C ALHO kg,40.5,
82600,SALSICHA PERD.HOT DOG RESF.kg,8.9,
82601,SALSICHA SEA.HOT DOG kg,10.9,
82602,SALSICHAO HANS C PICL PC.kg,64.9,
82605,LINGUICA AUR.FGO.kg,23.9,
82606,PICKLES A GRANEL kg,30.5,
82607,TREMOCO GRANEL kg,30.5,
82608,BACON SAD.CRY kg,44.7,
82609,BACON AUR.CRY kg,59.1,
82613,SALSICHA AUR.kg,12.1,
82615,SALSICHA SAD.HOT DOG GRANEL kg,13.7,
82616,SALAME SAD.SALAMINHO PC kg,109.2,
82618,PEPINO kg,31.8,
82619,FILE SARDINHA ANCH.kg,149.5,
82620,ALCAPARRAS kg,97.3,
82622,JOELHO HANS DEF.EMB.kg,49.9,
82623,PE AUR.SUI.SALG.CRY.kg,26.5,
82624,ORELHA AUR.SALG.CRY kg,30.2,
82625,RABO AUR.SALG.CRY kg,30.9,
82626,COSTELA AUR.SALG.CRY kg,35.6,
82627,JOELHINHO AUR.SALG.CRY kg,26.4,
82639,LINGUICA MARCH.FGO.kg,37.7,
82640,LINGUICA MARCH.PERN.kg,39.8,
82641,LINGUICA MARCH.SUI.APIM.FINA kg,40.8,
82645,LOMBO PAMP.SUI.SALG.CRY kg,31.3,
82651,LINGUICA PERDIGAO T.PORT.CUR.kg,43.8,
82652,LINGUICA PERDIGAO PAIO kg,43.8,
82657,SALAME PAMP.TP.ITAL.GROS.PC.kg,63.7,
82658,SALAME PAMP.TP.MILANO PC.kg,73.59,
82659,COPA PAMP.PC.kg,72.1,
82660,SALAME PAMP.SALAMINHO PC.kg,74.79,
82661,SALSICHA PIETRO VIENA CRY kg,37.9,
82662,SALSICHA PIETRO C ALHO CRY kg,41.29,
82663,SALSICHA PIETRO FRANKFURT CRY kg,42.19,
82664,SALSICHA PIETRO BCA.CRY kg,42.99,
82665,SALAME PERD.TP ITAL.GROS.kg,76.9,
82666,SALAME PERD.TP.ITAL.GROS.MINI kg,74.9,
82667,PRESUNTO PRIETO TENDER C OS.PC.kg,44.5,
82668,BACON PAMP.PALETA CRY kg,53.4,
82671,ORELHA PAMP.SALG.CRY kg,24.6,
82672,PE PAMP.SALG.CRY kg,22.4,
82676,BACON ALEGRA kg,23.9,
82677,LINGUICA ALEGRA SUI.CHURR.kg,18.4,
82679,LINGUICA ALEGRA TP.CALAB.kg,23.4,
82681,BACON ALEGRA PERN.CRY kg,29.9,
82682,COSTELA ALEGRA DEF. CRY kg,32.9,
82683,SALAME ALEGRA PC.kg,62.9,
82684,ACEM PC.kg,35.99,
82685,ALCATRA C MAM.PC.kg,36.99,
82686,ASA FGO.kg,16.99,
82688,BIFE GOLD Q.CHORIZO RESF.PC.kg,45.9,
82689,CARCACA SUI.ESP.kg,16.99,
82693,CHULETA kg,34.99,
82694,CONTRA FILE PC.kg,41.99,
82696,CORACAO FGO.CONG.kg,43.99,
82698,CORTE FGO.FLAMB.COX.ASA TEM.kg,21.99,
82699,CORTE FGO.FLAMB.F.PEITO TEMP.kg,26.99,
